,mun_name,area,area_urban_percent,build_age_year,build_area_m2,build_rooms,build_type_com_ind_percent,build_type_mixed_percent,build_type_other_percent,build_type_res_MFH_percent,build_type_res_SFH_percent,cooling_days,dem_cool_kWh,dem_el_GWh,dem_heat_com_MWh,dem_heat_ind_MWh,dem_heat_res_MWh,electricity_price,employed_primary_percent,employed_secondary_percent,employed_tertiary_percent,employed_total,heat_fuel_air_percent,heat_fuel_electricity_percent,heat_fuel_gas_percent,heat_fuel_geo_percent,heat_fuel_oil_percent,heat_fuel_other_percent,heat_fuel_remoteheat_percent,heat_fuel_wood_percent,heat_type_boiler_percent,heat_type_electricity_percent,heat_type_heatexchanger_percent,heat_type_heatpump_percent,heat_type_other_percent,heat_type_oven_percent,heating_days,households_total,pop,pop_retired_percent,pop_working_percent,pop_young_percent,pot_el_PV_GWh,pot_el_wind_mps3,pot_en_bio_nonwood_TJ,pot_en_bio_wood_TJ,pot_he_wastewaterheat_MWh,sup_el_PV_kW,sup_el_biomass_kW,sup_el_gas_kW,sup_el_hydro_cont_kW,sup_el_hydro_div_kW,sup_el_hydro_drink_kW,sup_el_hydro_pump_kW,sup_el_hydro_store_kW,sup_el_waste_kW,sup_el_wastewater_kW,sup_el_wind_kW,vehicles_el_percent,vehicles_el_total
1053,Les Planchettes,1173,3.1,66.11917098445596,127.61971830985917,1.3235294117647058,0.6197183098591549,0.0950704225352112,0.0492957746478873,0.0669014084507042,0.1690140845070422,21.5999997456868,0.0,1.2,283.0,0.0,552.2,28.263964,0.3432835820895522,0.2686567164179104,0.3880597014925373,67.0,0.0384615384615384,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.4230769230769231,0.0,0.0096153846153846,0.4711538461538461,0.5769230769230769,0.0192307692307692,0.0096153846153846,0.0576923076923076,0.0,0.3365384615384615,256.077774047852,90.0,214,18.4,60.8,20.8,4.86,31236.43002,1.53,17.59,0.0,226.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0
1054,Les Ponts-de-Martel,1817,4.7,65.99174174174175,172.35946924004824,2.0449101796407185,0.564958283671037,0.1084624553039332,0.0548271752085816,0.102502979737783,0.169249106078665,26.722222328186,0.0,6.9,2524.4,1296.0,6311.7,24.860714,0.1586345381526104,0.2550200803212851,0.5863453815261044,498.0,0.0895953757225433,0.0317919075144508,0.0057803468208092,0.0144508670520231,0.5289017341040463,0.0289017341040462,0.0838150289017341,0.2167630057803468,0.6384180790960452,0.0310734463276836,0.0790960451977401,0.1242937853107344,0.0310734463276836,0.096045197740113,252.25,526.0,1240,22.1,56.8,21.1,25.56,84666.30718,38.15,17.37,800.0,1481.4,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,14.0
1055,Les Verrières,2887,3.3,76.21739130434783,224.1217391304348,1.84765625,0.5692041522491349,0.1228373702422145,0.0276816608996539,0.1072664359861591,0.1730103806228373,19.1666664396014,0.0,4.1,859.5,302.0,4208.7,24.930714,0.2465753424657534,0.3470319634703196,0.4063926940639269,219.0,0.0348837209302325,0.0077519379844961,0.003875968992248,0.0232558139534883,0.6976744186046512,0.0077519379844961,0.0116279069767441,0.2131782945736434,0.7709923664122137,0.0076335877862595,0.0114503816793893,0.0725190839694656,0.0076335877862595,0.1297709923664122,256.166667393276,312.0,639,23.4,53.9,22.7,23.31,117712.8033,39.83,38.99,0.0,3638.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
1056,Leuggern,1376,9.1,49.69028189910979,152.03843311160384,1.63135593220339,0.4934593023255814,0.0523255813953488,0.0101744186046511,0.0719476744186046,0.3720930232558139,72.2750015258789,44700.83042,12.9,5653.3,1255.0,12132.0,26.823133,0.0910530482977038,0.2715756136183689,0.6373713380839272,1263.0,0.0033613445378151,0.1546218487394958,0.0,0.0016806722689075,0.5008403361344538,0.026890756302521,0.1327731092436974,0.1798319327731092,0.5186206896551724,0.1268965517241379,0.1089655172413793,0.1944827586206896,0.0193103448275862,0.0317241379310344,191.616664886475,914.0,2322,21.6,60.8,17.6,32.31,0.0,9.24,45.31,1700.0,4018.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,20.0
1057,Leuk,5515,6.2,56.706153846153846,150.65839962564343,1.848010437051533,0.2996772706316274,0.0608575380359612,0.0050714615029967,0.2014753342554172,0.4329183955739972,48.1476194688252,0.0,22.5,9085.2,1783.0,24166.4,20.237667,0.1218363743378457,0.1430253090052972,0.735138316656857,1699.0,0.0942480942480942,0.2529452529452529,0.0048510048510048,0.0083160083160083,0.4345114345114345,0.0083160083160083,0.0027720027720027,0.194040194040194,0.4308157099697885,0.2199395770392749,0.0030211480362537,0.2175226586102719,0.0078549848942598,0.120845921450151,235.150001525879,1719.0,4054,20.9,60.6,18.5,70.6,0.0,34.75,27.85,11000.0,7257.87,48.0,0.0,360.0,13400.0,0.0,0.0,0.0,0.0,82.0,0.0,2.6,66.0
1058,Leukerbad,6732,1.4,61.388083735909824,252.63117283950615,6.291666666666667,0.2343032159264931,0.0980091883614088,0.003062787136294,0.444104134762634,0.2205206738131699,2.58245612229956,0.0,12.7,9469.6,726.0,23312.4,21.237667,0.0221518987341772,0.0643459915611814,0.9135021097046412,948.0,0.0066889632107023,0.1237458193979933,0.0250836120401337,0.0,0.6655518394648829,0.0,0.0066889632107023,0.1722408026755852,0.703150912106136,0.1227197346600331,0.0066334991708126,0.0149253731343283,0.0,0.1525704809286898,331.136843229595,690.0,1321,24.4,61.7,13.9,31.53,0.0,6.57,7.82,1200.0,39.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,8.0
1059,Leutwil,375,10.9,52.901622718052735,140.0097087378641,1.3605947955390334,0.482824427480916,0.0782442748091603,0.0171755725190839,0.0648854961832061,0.3568702290076336,57.928822187102,0.0,3.6,892.8,0.0,4727.7,22.776266,0.1884816753926701,0.418848167539267,0.3926701570680628,191.0,0.0186915887850467,0.0560747663551401,0.0093457943925233,0.0233644859813084,0.5514018691588785,0.0046728971962616,0.0093457943925233,0.3271028037383177,0.5895522388059702,0.044776119402985,0.0074626865671641,0.2388059701492537,0.003731343283582,0.1156716417910447,202.262368448278,316.0,746,19.5,62.1,18.3,12.2,24855.25644,9.31,7.27,0.0,1133.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,12.0
1060,Leuzigen,1028,11.2,57.85588235294118,151.5178351783518,1.583529411764706,0.4647201946472019,0.1058394160583941,0.0425790754257907,0.0924574209245742,0.2944038929440389,67.8555552164714,798.406715,5.3,1441.7,0.0,6175.2,27.711111,0.3516483516483517,0.1941391941391941,0.4542124542124542,273.0,0.0883116883116883,0.0337662337662337,0.0467532467532467,0.0311688311688311,0.6025974025974026,0.0077922077922077,0.0,0.1896103896103896,0.7048054919908466,0.0297482837528604,0.0,0.2265446224256292,0.0091533180778032,0.0297482837528604,198.644444783529,557.0,1318,20.3,57.6,22.0,21.55,0.0,21.34,18.18,0.0,1219.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,19.0
1061,Leysin,1857,7.7,67.38239700374533,155.9985835694051,3.061926605504587,0.3974540311173974,0.07001414427157,0.0063649222065063,0.2121640735502121,0.314002828854314,28.1166667938232,221358.2921,20.5,16817.3,891.0,22858.1,29.1028,0.0253164556962025,0.0949367088607595,0.879746835443038,1422.0,0.0010626992561105,0.0754516471838469,0.5791710945802337,0.0,0.2051009564293305,0.0085015940488841,0.002125398512221,0.128586609989373,0.8054968287526427,0.0708245243128964,0.0021141649048625,0.0232558139534883,0.0042283298097251,0.0940803382663847,242.991672515869,1290.0,3618,13.9,61.0,25.1,53.23,0.0,12.11,29.34,3200.0,1295.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,17.0
1062,Leytron,2682,6.3,50.51090342679128,141.25134649910234,2.142857142857143,0.0776526378186129,0.0373443983402489,0.0,0.2448132780082987,0.6401896858328393,37.4111111859481,0.0,18.4,7158.9,2398.0,30704.5,24.394547,0.1891515994436717,0.2169680111265646,0.5938803894297635,1438.0,0.0,0.4557270511779041,0.0105605199025182,0.0,0.3614947197400487,0.0389926888708367,0.0040617384240454,0.1291632818846466,0.3123028391167192,0.3425867507886435,0.0018927444794952,0.2649842271293375,0.0018927444794952,0.0763406940063091,249.470369127062,1493.0,3276,25.1,57.0,17.9,59.3,0.0,8.08,20.26,2500.0,3377.12,0.0,0.0,0.0,0.0,892.0,0.0,0.0,0.0,0.0,0.0,1.9,44.0
1063,Lichtensteig,282,21.2,61.53930412371134,145.35884567126726,2.398865784499055,0.337037037037037,0.0814814814814814,0.0518518518518518,0.1716049382716049,0.3580246913580246,37.0641877201279,0.0,14.7,3027.3,12459.0,12322.4,23.057241,0.0212121212121212,0.3515151515151515,0.6272727272727273,660.0,0.0196078431372549,0.0435729847494553,0.477124183006536,0.0348583877995642,0.289760348583878,0.0130718954248366,0.0174291938997821,0.1045751633986928,0.7048872180451128,0.037593984962406,0.0093984962406015,0.1954887218045112,0.0056390977443609,0.0469924812030075,228.925793403518,906.0,1960,18.7,63.0,18.2,14.47,13501.93889,4.92,8.98,0.0,776.33,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,27.0
1064,Liddes,5865,1.4,65.06066945606695,117.52290076335878,1.3063829787234045,0.0985130111524163,0.0613382899628252,0.0483271375464684,0.1821561338289963,0.6096654275092936,5.27435885369778,0.0,3.5,1113.5,0.0,5558.0,31.752,0.4034090909090909,0.1590909090909091,0.4375,176.0,0.0282608695652173,0.2608695652173913,0.0021739130434782,0.0130434782608695,0.2565217391304348,0.0130434782608695,0.0,0.4260869565217391,0.5084745762711864,0.2436440677966101,0.0,0.0911016949152542,0.0127118644067796,0.1440677966101695,302.723075279823,316.0,749,22.2,57.4,20.4,18.46,0.0,5.39,12.35,0.0,744.7,0.0,0.0,0.0,440.0,112.0,0.0,40000.0,0.0,0.0,0.0,1.2,6.0
1065,Liedertswil,194,5.2,54.78688524590164,180.7704918032787,1.3166666666666669,0.0491803278688524,0.1475409836065573,0.0,0.1147540983606557,0.6885245901639344,43.9409371472414,0.0,1.3,207.3,457.0,1041.7,21.9552,0.0808080808080808,0.5050505050505051,0.4141414141414141,99.0,0.0163934426229508,0.0983606557377049,0.0,0.4098360655737705,0.1967213114754098,0.0,0.1475409836065573,0.1311475409836065,0.3278688524590163,0.0983606557377049,0.1475409836065573,0.4262295081967213,0.0,0.0,215.922643112027,72.0,158,21.6,57.5,21.0,2.19,2123.226357,0.19,4.29,100.0,1063.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.0
1066,Liesberg,1246,8.8,61.321348314606745,214.6031390134529,1.4131455399061033,0.0736607142857142,0.1227678571428571,0.0022321428571428,0.1941964285714285,0.6071428571428571,60.3166675567627,22909.334,35.4,922.1,63693.0,6481.5,27.534025,0.0571428571428571,0.6873015873015873,0.2555555555555555,630.0,0.0201342281879194,0.0380313199105145,0.0044742729306487,0.2259507829977628,0.5525727069351231,0.0022371364653243,0.0022371364653243,0.1543624161073825,0.7075892857142857,0.0379464285714285,0.0022321428571428,0.2455357142857142,0.0044642857142857,0.0022321428571428,201.25,518.0,1093,22.2,61.9,15.9,21.57,15363.40735,2.05,26.72,900.0,1737.34,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,8.0
1067,Liestal,1818,23.8,59.25219763564717,218.187575030012,2.8271394476645075,0.1374590895566795,0.0969949419815531,0.008330853912526,0.241297232966379,0.5159178815828622,67.4266662597656,1681763.312,88.3,94811.7,32562.0,81335.5,21.9552,0.00370237668697,0.1307774991042637,0.8655201242087662,16746.0,0.0146007151370679,0.0438021454112038,0.3876638855780691,0.0703218116805721,0.2264600715137067,0.0008939213349225,0.2199046483909416,0.036352800953516,0.6453436477238917,0.0437369830407616,0.2195775066944361,0.0847961916096399,0.0029753049687592,0.0035703659625111,190.453335571289,6466.0,15082,20.6,59.8,19.6,125.58,7565.839561,18.67,62.73,0.0,9810.79,500.0,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,253.0
1068,Ligerz,179,13.1,69.75903614457832,112.9090909090909,1.5650224215246638,0.3173333333333333,0.12,0.1013333333333333,0.1253333333333333,0.336,69.4594426054028,0.0,2.4,661.1,358.0,3831.1,22.341595,0.5515463917525774,0.0773195876288659,0.3711340206185567,194.0,0.1322751322751322,0.074074074074074,0.0,0.0052910052910052,0.5714285714285714,0.0105820105820105,0.1216931216931216,0.0846560846560846,0.4824561403508772,0.0614035087719298,0.0964912280701754,0.2894736842105263,0.0043859649122807,0.0657894736842105,192.227232977664,259.0,525,28.5,53.9,17.6,5.31,164.0906677,1.56,5.93,2100.0,361.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,14.0
1069,Lignerolle,1064,4.7,65.11162790697675,170.27715355805245,1.6875,0.5130111524163569,0.0892193308550185,0.0148698884758364,0.1263940520446096,0.2565055762081784,36.6166667938232,0.0,2.1,514.1,0.0,2235.7,26.0772,0.3229166666666667,0.1041666666666666,0.5729166666666666,96.0,0.0,0.0671641791044776,0.3059701492537313,0.0,0.3582089552238806,0.0074626865671641,0.0,0.2611940298507462,0.7404580152671756,0.0610687022900763,0.0,0.0305343511450381,0.0,0.1679389312977099,220.183334350586,164.0,408,14.9,62.8,22.2,8.33,41065.16222,3.94,16.39,0.0,754.93,1196.0,0.0,0.0,55200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7.0
1070,Lignières,1252,7.4,53.36477987421384,174.85304054054055,1.8758620689655168,0.4991596638655462,0.06890756302521,0.0403361344537815,0.1058823529411764,0.2857142857142857,43.1200008392334,0.0,4.7,1855.0,0.0,5030.3,24.930714,0.2039215686274509,0.1843137254901961,0.611764705882353,255.0,0.0519031141868512,0.0207612456747404,0.0138408304498269,0.0069204152249134,0.5051903114186851,0.0138408304498269,0.2352941176470588,0.1522491349480969,0.6060606060606061,0.0168350168350168,0.2289562289562289,0.0875420875420875,0.0134680134680134,0.0471380471380471,219.686666870117,404.0,968,16.9,57.7,25.4,16.77,55462.42442,21.23,13.05,0.0,907.78,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,16.0
1071,Lindau,1199,23.0,48.14075513603554,206.49181166837255,2.2098962490023943,0.3559742191373327,0.0356965790778383,0.045612295488349,0.1378284581060981,0.4248884481903817,62.5888900756836,35163.6389,38.3,14874.6,24541.0,31248.5,30.004133,0.0260528194147037,0.4100642398286938,0.5638829407566024,2802.0,0.0060544904137235,0.0494450050454086,0.0292633703329969,0.0282542885973763,0.6377396569122099,0.0050454086781029,0.124117053481332,0.1200807265388496,0.5468867216804201,0.0367591897974493,0.064516129032258,0.309827456864216,0.0022505626406601,0.0397599399849962,197.744445800781,2287.0,5610,17.4,61.6,21.0,57.42,0.0,36.6,25.66,0.0,3802.17,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,126.0
1072,Linden,1323,6.3,60.91571753986332,123.77147918511956,1.5163727959697733,0.6403508771929824,0.1394736842105263,0.0307017543859649,0.0649122807017543,0.1245614035087719,37.460001373291,4700.509624,7.3,1795.0,318.0,3283.7,13.8,0.3081081081081081,0.2864864864864865,0.4054054054054054,555.0,0.040650406504065,0.037940379403794,0.0,0.013550135501355,0.3143631436314363,0.0,0.1084010840108401,0.4850948509485094,0.5676959619952494,0.0332541567695962,0.0902612826603325,0.173396674584323,0.004750593824228,0.1306413301662707,231.906671142578,502.0,1301,19.6,59.6,20.8,24.8,87583.75296,29.88,22.88,0.0,1333.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0
1073,Linescio,666,1.5,91.48305084745763,60.66101694915254,1.0260869565217392,0.0338983050847457,0.0084745762711864,0.0,0.0254237288135593,0.9322033898305084,41.5059519296955,0.0,0.3,120.3,0.0,905.4,27.941334,0.1666666666666666,0.0,0.8333333333333334,12.0,0.0,0.3431372549019608,0.0490196078431372,0.0,0.0392156862745098,0.0098039215686274,0.0,0.5588235294117647,0.08,0.35,0.0,0.0,0.0,0.57,219.157251805811,26.0,41,27.7,70.2,2.1,1.38,0.0,0.06,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,Locarno,2461,26.9,61.28679525222552,234.27308894572323,5.400584795321637,0.3623391158365976,0.1049244543928371,0.0,0.2409065472859541,0.291829882484611,93.9583339691162,12577527.52,122.9,71356.2,19741.0,107310.0,27.941334,0.0053836821352744,0.190552016985138,0.8040643008795875,13188.0,0.0188778185631882,0.2233875196643943,0.0188778185631882,0.0052438384897745,0.6607236497115889,0.0068169900367068,0.0214997378080755,0.0445726271630833,0.5462184873949579,0.1756302521008403,0.0147058823529411,0.2256302521008403,0.0042016806722689,0.0336134453781512,164.350002288818,7896.0,16075,25.1,58.2,16.7,158.34,0.0,67.69,18.65,60400.0,11909.18,0.0,504.0,0.0,8640.0,35.6,0.0,79920.0,0.0,520.0,0.0,1.4,102.0
1075,Lohn (SH),487,8.4,51.71948356807512,147.60187353629976,1.3522727272727273,0.4050925925925926,0.0671296296296296,0.0023148148148148,0.0902777777777777,0.4351851851851852,62.1297920163246,0.0,3.1,1222.0,0.0,5140.6,21.7888,0.1354838709677419,0.3290322580645161,0.535483870967742,155.0,0.025,0.035,0.025,0.02,0.695,0.02,0.025,0.155,0.5767790262172284,0.0262172284644194,0.0149812734082397,0.2734082397003745,0.0187265917602996,0.0898876404494382,199.713589356705,305.0,760,17.6,58.3,24.1,10.41,0.0,2.07,8.91,0.0,723.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0
1076,Lohn-Ammannsegg,448,22.3,44.55073800738008,157.85803016858918,1.6907582938388626,0.2833186231244484,0.0353045013239188,0.0035304501323918,0.1385701676963812,0.5392762577228597,69.8166656494141,0.0,14.5,4960.8,309.0,18252.6,29.87,0.0212150433944069,0.3037608486017358,0.6750241080038573,1037.0,0.1153184165232358,0.0619621342512908,0.0051635111876075,0.0654044750430292,0.6901893287435457,0.0017211703958691,0.0051635111876075,0.0550774526678141,0.4925201380897583,0.0414269275028768,0.002301495972382,0.4522439585730725,0.002301495972382,0.0092059838895281,196.583335876465,1244.0,2891,22.4,59.8,17.8,32.7,0.0,10.04,17.38,0.0,3509.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,61.0
1077,Lommis,861,9.5,49.0389507154213,148.2657004830918,1.3714953271028036,0.5066026410564226,0.0852340936374549,0.0012004801920768,0.0540216086434573,0.3529411764705882,59.8999996185303,0.0,8.1,1256.5,492.0,6688.0,17.99,0.1202672605790645,0.4632516703786191,0.4164810690423162,449.0,0.0526315789473684,0.0657894736842105,0.0032894736842105,0.0394736842105263,0.5888157894736842,0.0,0.0032894736842105,0.2467105263157894,0.5080831408775982,0.046189376443418,0.0,0.3648960739030023,0.0,0.0808314087759815,201.483329772949,475.0,1259,14.5,63.7,21.7,21.93,3486.598263,15.54,13.68,0.0,1451.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,18.0
1078,Lommiswil,576,13.2,48.329015544041454,119.88821385176183,1.3579136690647482,0.3333333333333333,0.0521212121212121,0.0024242424242424,0.0981818181818181,0.5139393939393939,64.6499977111816,0.0,4.7,1331.0,0.0,9435.9,23.341595,0.2155688622754491,0.1916167664670658,0.592814371257485,167.0,0.0,0.1084070796460177,0.0199115044247787,0.0044247787610619,0.4004424778761062,0.0221238938053097,0.0066371681415929,0.4380530973451327,0.4126126126126126,0.0882882882882882,0.0,0.2018018018018018,0.0108108108108108,0.2864864864864865,202.75,649.0,1608,21.5,57.5,21.0,17.9,0.0,6.71,15.57,0.0,1160.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,13.0
1079,Lonay,372,32.3,50.42159090909091,237.3879120879121,2.2099173553719007,0.3675027262813522,0.0370774263904034,0.0043620501635768,0.1657579062159214,0.4252998909487459,70.3482029264233,156887.8199,22.8,8809.6,4514.0,15077.8,28.4028,0.0358126721763085,0.2396694214876033,0.7245179063360881,1815.0,0.017825311942959,0.1354723707664884,0.285204991087344,0.017825311942959,0.4919786096256685,0.0089126559714795,0.0071301247771836,0.035650623885918,0.7181964573268921,0.1143317230273752,0.0064412238325281,0.1384863123993558,0.0064412238325281,0.0161030595813204,178.881840534702,1114.0,2749,20.4,58.1,21.5,40.11,9912.190773,5.06,5.01,0.0,1939.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,44.0
1080,Longirod,945,3.3,59.38741721854305,118.7158774373259,1.5170454545454546,0.5041782729805014,0.0668523676880222,0.0194986072423398,0.0863509749303621,0.3231197771587744,36.6555563608805,0.0,1.8,455.9,0.0,2930.9,28.4028,0.527027027027027,0.027027027027027,0.4459459459459459,74.0,0.0124223602484472,0.217391304347826,0.031055900621118,0.0,0.3229813664596273,0.0124223602484472,0.2795031055900621,0.124223602484472,0.398876404494382,0.196629213483146,0.2528089887640449,0.1123595505617977,0.0056179775280898,0.0337078651685393,226.044443766276,205.0,520,18.5,59.7,21.8,8.31,504.4088631,19.68,18.6,0.0,316.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,17.0
1081,Losone,926,26.1,53.82646250490774,145.8,2.4319559228650136,0.3195759182127982,0.0382430897387353,0.0,0.226050738356683,0.4161302536917834,102.833333333333,165640.7127,39.9,12157.5,11718.0,41905.4,27.941334,0.0062597809076682,0.5104851330203443,0.4832550860719874,3195.0,0.0279039584685269,0.2874756651524984,0.018170019467878,0.0038935756002595,0.5619727449707982,0.0051914341336794,0.0434782608695652,0.0519143413367942,0.4783063251437532,0.2310507056978567,0.0350235232618923,0.2216414009409305,0.003659174072138,0.0303188708834291,155.222223917643,3114.0,6729,23.3,58.4,18.3,78.82,0.0,8.97,8.52,0.0,6958.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,78.0
1082,Lostallo,5087,2.3,54.08545918367347,143.61818181818182,1.378238341968912,0.1788079470198675,0.0331125827814569,0.0,0.1721854304635761,0.6158940397350994,12.2155556072791,0.0,4.5,1039.6,349.0,5256.1,30.956,0.2406639004149377,0.3526970954356846,0.4066390041493776,241.0,0.0056497175141242,0.672316384180791,0.0,0.0112994350282485,0.1073446327683615,0.0141242937853107,0.0,0.1892655367231638,0.2030848329048843,0.609254498714653,0.0,0.1156812339331619,0.0051413881748071,0.0668380462724935,270.746664428711,360.0,846,22.7,60.1,17.1,8.69,0.0,2.17,16.48,1700.0,505.97,0.0,0.0,0.0,44000.0,0.0,0.0,117900.0,0.0,0.0,0.0,2.4,14.0
1083,Lostorf,1325,13.8,46.9794597636466,141.13272921108742,1.5343396226415094,0.3176781002638522,0.0496042216358839,0.004221635883905,0.0970976253298153,0.5313984168865435,64.2499990463257,29.263719,16.5,5346.1,981.0,25939.4,28.985733,0.0624360286591606,0.2650972364380757,0.6724667349027635,977.0,0.0072551390568319,0.1124546553808948,0.0447400241837968,0.0108827085852478,0.7182587666263603,0.0084643288996372,0.0048367593712212,0.0931076178960096,0.5089418777943369,0.0692995529061102,0.0014903129657228,0.3986587183308495,0.0029806259314456,0.018628912071535,196.950000762939,1656.0,4049,21.1,59.1,19.9,43.52,0.0,7.1,41.1,0.0,2430.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,90.0
1084,Lotzwil,622,15.5,58.17447916666666,143.80077519379844,1.8383561643835615,0.4061538461538461,0.0415384615384615,0.053076923076923,0.1115384615384615,0.3876923076923076,61.1333338419596,13.224048,14.7,3487.2,3941.0,14081.8,20.643278,0.0403587443946188,0.4630044843049327,0.4966367713004484,892.0,0.0329512893982808,0.0272206303724928,0.6332378223495702,0.0014326647564469,0.2106017191977077,0.0028653295128939,0.0042979942693409,0.0873925501432664,0.8298153034300791,0.0237467018469656,0.0026385224274406,0.1121372031662269,0.0052770448548812,0.0263852242744063,207.188893636068,1143.0,2702,18.8,60.2,21.1,32.79,32068.2901,14.71,17.71,0.0,2918.56,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,28.0
1085,Lovatens,347,3.7,91.36702127659576,192.35,1.4705882352941178,0.51,0.18,0.0,0.1,0.21,56.776179927727,0.0,1.1,113.1,0.0,840.2,29.1028,0.6666666666666666,0.1,0.2333333333333333,30.0,0.0,0.0,0.1956521739130435,0.0,0.5217391304347826,0.0,0.0,0.2826086956521739,0.7647058823529411,0.0,0.0,0.1176470588235294,0.0,0.1176470588235294,208.111901368699,60.0,146,21.3,61.0,17.6,4.02,17681.19057,1.87,2.31,0.0,34.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.0
